# file...... control.csv,,,,,,,,,,,,,,
# date...... Mon May 04 16:53:17 2009,,,,,,,,,,,,,,
# user...... D3X175,,,,,,,,,Control,,,,,
# host...... (null),,,,,,,,simulated,measured,,,,,
# group..... class=triplex_meter,,,,,,January,3.97E+07,3.97E+01,64.291,,,4.49E+02,4.63E+02,1.48E+01
# trigger... (none),,,,,,February,3.53E+07,3.53E+01,47.813,,,,,3.19E-02
# interval.. 86400,,,,,,March,3.86E+07,3.86E+01,41.434,,,,,
# limit..... 365,,,,,,April,3.67E+07,3.67E+01,25.153,,,,,
# property.. timestamp,sum(measured_energy),,,,,May,3.73E+07,3.73E+01,29.469,,,,,
4/3/2006 8:00,0,,,,,June,3.58E+07,3.58E+01,26.628,,,,,
4/4/2006 8:00,1.15E+06,1.15E+06,,,,July,3.69E+07,3.69E+01,28.925,,,,,
4/5/2006 8:00,2.36E+06,1.21E+06,,,,August,3.70E+07,3.70E+01,26.873,,,,,
4/6/2006 8:00,3.59E+06,1.23E+06,,,,September,3.60E+07,3.60E+01,25.481,,,,,
4/7/2006 8:00,4.81E+06,1.22E+06,,,,October,3.82E+07,3.82E+01,37.093,,,,,
4/8/2006 8:00,6.02E+06,1.20E+06,,,,November,3.79E+07,3.79E+01,53.466,,,,,
4/9/2006 8:00,7.23E+06,1.21E+06,,,,December,3.91E+07,3.91E+01,56.671,,,,,
4/10/2006 8:00,8.45E+06,1.22E+06,,,,,,,,,,,,
4/11/2006 8:00,9.68E+06,1.23E+06,,,,,,,,,,,,
4/12/2006 8:00,1.09E+07,1.24E+06,,,,,,,,,,,,
4/13/2006 8:00,1.22E+07,1.24E+06,,,,,,,,,,,,
4/14/2006 8:00,1.34E+07,1.23E+06,,,,,,,,,,,,
4/15/2006 8:00,1.46E+07,1.22E+06,,,,,,,,,,,,
4/16/2006 8:00,1.58E+07,1.22E+06,,,,,,,,,,,,
4/17/2006 8:00,1.71E+07,1.23E+06,,,,,,,,,,,,
4/18/2006 8:00,1.83E+07,1.22E+06,,,,,,,,,,,,
4/19/2006 8:00,1.95E+07,1.22E+06,,,,,,,,,,,,
4/20/2006 8:00,2.07E+07,1.21E+06,,,,,,,,,,,,
4/21/2006 8:00,2.19E+07,1.20E+06,,,,,,,,,,,,
4/22/2006 8:00,2.31E+07,1.20E+06,,,,,,,,,,,,
4/23/2006 8:00,2.43E+07,1.22E+06,,,,,,,,,,,,
4/24/2006 8:00,2.56E+07,1.24E+06,,,,,,,,,,,,
4/25/2006 8:00,2.68E+07,1.24E+06,,,,,,,,,,,,
4/26/2006 8:00,2.81E+07,1.24E+06,,,,,,,,,,,,
4/27/2006 8:00,2.93E+07,1.24E+06,,,,,,,,,,,,
4/28/2006 8:00,3.05E+07,1.23E+06,,,,,,,,,,,,
4/29/2006 8:00,3.18E+07,1.24E+06,,,,,,,,,,,,
4/30/2006 8:00,3.30E+07,1.24E+06,,,,,,,,,,,,
5/1/2006 8:00,3.43E+07,1.23E+06,,,,,,,,,,,,
5/2/2006 8:00,3.55E+07,1.20E+06,,,,,,,,,,,,
5/3/2006 8:00,3.67E+07,1.20E+06,,,,,,,,,,,,
5/4/2006 8:00,3.79E+07,1.20E+06,,,,,,,,,,,,
5/5/2006 8:00,3.90E+07,1.20E+06,,,,,,,,,,,,
5/6/2006 8:00,4.02E+07,1.19E+06,,,,,,,,,,,,
5/7/2006 8:00,4.14E+07,1.19E+06,,,,,,,,,,,,
5/8/2006 8:00,4.26E+07,1.19E+06,,,,,,,,,,,,
5/9/2006 8:00,4.38E+07,1.19E+06,,,,,,,,,,,,
5/10/2006 8:00,4.50E+07,1.20E+06,,,,,,,,,,,,
5/11/2006 8:00,4.62E+07,1.21E+06,,,,,,,,,,,,
5/12/2006 8:00,4.74E+07,1.22E+06,,,,,,,,,,,,
5/13/2006 8:00,4.86E+07,1.21E+06,,,,,,,,,,,,
5/14/2006 8:00,4.98E+07,1.20E+06,,,,,,,,,,,,
5/15/2006 8:00,5.10E+07,1.19E+06,,,,,,,,,,,,
5/16/2006 8:00,5.22E+07,1.20E+06,,,,,,,,,,,,
5/17/2006 8:00,5.34E+07,1.19E+06,,,,,,,,,,,,
5/18/2006 8:00,5.46E+07,1.21E+06,,,,,,,,,,,,
5/19/2006 8:00,5.59E+07,1.21E+06,,,,,,,,,,,,
5/20/2006 8:00,5.71E+07,1.21E+06,,,,,,,,,,,,
5/21/2006 8:00,5.83E+07,1.20E+06,,,,,,,,,,,,
5/22/2006 8:00,5.95E+07,1.20E+06,,,,,,,,,,,,
5/23/2006 8:00,6.07E+07,1.20E+06,,,,,,,,,,,,
5/24/2006 8:00,6.19E+07,1.21E+06,,,,,,,,,,,,
5/25/2006 8:00,6.31E+07,1.21E+06,,,,,,,,,,,,
5/26/2006 8:00,6.43E+07,1.20E+06,,,,,,,,,,,,
5/27/2006 8:00,6.55E+07,1.21E+06,,,,,,,,,,,,
5/28/2006 8:00,6.67E+07,1.22E+06,,,,,,,,,,,,
5/29/2006 8:00,6.79E+07,1.22E+06,,,,,,,,,,,,
5/30/2006 8:00,6.91E+07,1.21E+06,,,,,,,,,,,,
5/31/2006 8:00,7.03E+07,1.20E+06,,,,,,,,,,,,
6/1/2006 8:00,7.15E+07,1.19E+06,,,,,,,,,,,,
6/2/2006 8:00,7.27E+07,1.19E+06,,,,,,,,,,,,
6/3/2006 8:00,7.39E+07,1.19E+06,,,,,,,,,,,,
6/4/2006 8:00,7.51E+07,1.20E+06,,,,,,,,,,,,
6/5/2006 8:00,7.63E+07,1.20E+06,,,,,,,,,,,,
6/6/2006 8:00,7.75E+07,1.20E+06,,,,,,,,,,,,
6/7/2006 8:00,7.87E+07,1.19E+06,,,,,,,,,,,,
6/8/2006 8:00,7.99E+07,1.19E+06,,,,,,,,,,,,
6/9/2006 8:00,8.11E+07,1.19E+06,,,,,,,,,,,,
6/10/2006 8:00,8.23E+07,1.20E+06,,,,,,,,,,,,
6/11/2006 8:00,8.35E+07,1.20E+06,,,,,,,,,,,,
6/12/2006 8:00,8.47E+07,1.20E+06,,,,,,,,,,,,
6/13/2006 8:00,8.59E+07,1.18E+06,,,,,,,,,,,,
6/14/2006 8:00,8.70E+07,1.18E+06,,,,,,,,,,,,
6/15/2006 8:00,8.82E+07,1.18E+06,,,,,,,,,,,,
6/16/2006 8:00,8.94E+07,1.19E+06,,,,,,,,,,,,
6/17/2006 8:00,9.06E+07,1.19E+06,,,,,,,,,,,,
6/18/2006 8:00,9.18E+07,1.20E+06,,,,,,,,,,,,
6/19/2006 8:00,9.30E+07,1.19E+06,,,,,,,,,,,,
6/20/2006 8:00,9.42E+07,1.20E+06,,,,,,,,,,,,
6/21/2006 8:00,9.54E+07,1.20E+06,,,,,,,,,,,,
6/22/2006 8:00,9.66E+07,1.19E+06,,,,,,,,,,,,
6/23/2006 8:00,9.78E+07,1.19E+06,,,,,,,,,,,,
6/24/2006 8:00,9.90E+07,1.19E+06,,,,,,,,,,,,
6/25/2006 8:00,1.00E+08,1.21E+06,,,,,,,,,,,,
6/26/2006 8:00,1.01E+08,1.19E+06,,,,,,,,,,,,
6/27/2006 8:00,1.03E+08,1.18E+06,,,,,,,,,,,,
6/28/2006 8:00,1.04E+08,1.19E+06,,,,,,,,,,,,
6/29/2006 8:00,1.05E+08,1.19E+06,,,,,,,,,,,,
6/30/2006 8:00,1.06E+08,1.19E+06,,,,,,,,,,,,
7/1/2006 8:00,1.07E+08,1.19E+06,,,,,,,,,,,,
7/2/2006 8:00,1.08E+08,1.20E+06,,,,,,,,,,,,
7/3/2006 8:00,1.10E+08,1.20E+06,,,,,,,,,,,,
7/4/2006 8:00,1.11E+08,1.19E+06,,,,,,,,,,,,
7/5/2006 8:00,1.12E+08,1.18E+06,,,,,,,,,,,,
7/6/2006 8:00,1.13E+08,1.19E+06,,,,,,,,,,,,
7/7/2006 8:00,1.14E+08,1.18E+06,,,,,,,,,,,,
7/8/2006 8:00,1.16E+08,1.18E+06,,,,,,,,,,,,
7/9/2006 8:00,1.17E+08,1.19E+06,,,,,,,,,,,,
7/10/2006 8:00,1.18E+08,1.18E+06,,,,,,,,,,,,
7/11/2006 8:00,1.19E+08,1.18E+06,,,,,,,,,,,,
7/12/2006 8:00,1.20E+08,1.18E+06,,,,,,,,,,,,
7/13/2006 8:00,1.22E+08,1.19E+06,,,,,,,,,,,,
7/14/2006 8:00,1.23E+08,1.19E+06,,,,,,,,,,,,
7/15/2006 8:00,1.24E+08,1.19E+06,,,,,,,,,,,,
7/16/2006 8:00,1.25E+08,1.20E+06,,,,,,,,,,,,
7/17/2006 8:00,1.26E+08,1.21E+06,,,,,,,,,,,,
7/18/2006 8:00,1.28E+08,1.20E+06,,,,,,,,,,,,
7/19/2006 8:00,1.29E+08,1.19E+06,,,,,,,,,,,,
7/20/2006 8:00,1.30E+08,1.19E+06,,,,,,,,,,,,
7/21/2006 8:00,1.31E+08,1.19E+06,,,,,,,,,,,,
7/22/2006 8:00,1.32E+08,1.18E+06,,,,,,,,,,,,
7/23/2006 8:00,1.33E+08,1.19E+06,,,,,,,,,,,,
7/24/2006 8:00,1.35E+08,1.19E+06,,,,,,,,,,,,
7/25/2006 8:00,1.36E+08,1.19E+06,,,,,,,,,,,,
7/26/2006 8:00,1.37E+08,1.19E+06,,,,,,,,,,,,
7/27/2006 8:00,1.38E+08,1.19E+06,,,,,,,,,,,,
7/28/2006 8:00,1.39E+08,1.19E+06,,,,,,,,,,,,
7/29/2006 8:00,1.41E+08,1.18E+06,,,,,,,,,,,,
7/30/2006 8:00,1.42E+08,1.20E+06,,,,,,,,,,,,
7/31/2006 8:00,1.43E+08,1.19E+06,,,,,,,,,,,,
8/1/2006 8:00,1.44E+08,1.19E+06,,,,,,,,,,,,
8/2/2006 8:00,1.45E+08,1.21E+06,,,,,,,,,,,,
8/3/2006 8:00,1.47E+08,1.20E+06,,,,,,,,,,,,
8/4/2006 8:00,1.48E+08,1.20E+06,,,,,,,,,,,,
8/5/2006 8:00,1.49E+08,1.20E+06,,,,,,,,,,,,
8/6/2006 8:00,1.50E+08,1.20E+06,,,,,,,,,,,,
8/7/2006 8:00,1.51E+08,1.20E+06,,,,,,,,,,,,
8/8/2006 8:00,1.53E+08,1.20E+06,,,,,,,,,,,,
8/9/2006 8:00,1.54E+08,1.20E+06,,,,,,,,,,,,
8/10/2006 8:00,1.55E+08,1.20E+06,,,,,,,,,,,,
8/11/2006 8:00,1.56E+08,1.20E+06,,,,,,,,,,,,
8/12/2006 8:00,1.57E+08,1.18E+06,,,,,,,,,,,,
8/13/2006 8:00,1.59E+08,1.19E+06,,,,,,,,,,,,
8/14/2006 8:00,1.60E+08,1.18E+06,,,,,,,,,,,,
8/15/2006 8:00,1.61E+08,1.19E+06,,,,,,,,,,,,
8/16/2006 8:00,1.62E+08,1.20E+06,,,,,,,,,,,,
8/17/2006 8:00,1.63E+08,1.20E+06,,,,,,,,,,,,
8/18/2006 8:00,1.64E+08,1.19E+06,,,,,,,,,,,,
8/19/2006 8:00,1.66E+08,1.19E+06,,,,,,,,,,,,
8/20/2006 8:00,1.67E+08,1.18E+06,,,,,,,,,,,,
8/21/2006 8:00,1.68E+08,1.18E+06,,,,,,,,,,,,
8/22/2006 8:00,1.69E+08,1.19E+06,,,,,,,,,,,,
8/23/2006 8:00,1.70E+08,1.18E+06,,,,,,,,,,,,
8/24/2006 8:00,1.72E+08,1.18E+06,,,,,,,,,,,,
8/25/2006 8:00,1.73E+08,1.19E+06,,,,,,,,,,,,
8/26/2006 8:00,1.74E+08,1.20E+06,,,,,,,,,,,,
8/27/2006 8:00,1.75E+08,1.20E+06,,,,,,,,,,,,
8/28/2006 8:00,1.76E+08,1.20E+06,,,,,,,,,,,,
8/29/2006 8:00,1.78E+08,1.20E+06,,,,,,,,,,,,
8/30/2006 8:00,1.79E+08,1.20E+06,,,,,,,,,,,,
8/31/2006 8:00,1.80E+08,1.18E+06,,,,,,,,,,,,
9/1/2006 8:00,1.81E+08,1.18E+06,,,,,,,,,,,,
9/2/2006 8:00,1.82E+08,1.19E+06,,,,,,,,,,,,
9/3/2006 8:00,1.83E+08,1.20E+06,,,,,,,,,,,,
9/4/2006 8:00,1.85E+08,1.20E+06,,,,,,,,,,,,
9/5/2006 8:00,1.86E+08,1.21E+06,,,,,,,,,,,,
9/6/2006 8:00,1.87E+08,1.21E+06,,,,,,,,,,,,
9/7/2006 8:00,1.88E+08,1.19E+06,,,,,,,,,,,,
9/8/2006 8:00,1.89E+08,1.20E+06,,,,,,,,,,,,
9/9/2006 8:00,1.91E+08,1.21E+06,,,,,,,,,,,,
9/10/2006 8:00,1.92E+08,1.20E+06,,,,,,,,,,,,
9/11/2006 8:00,1.93E+08,1.20E+06,,,,,,,,,,,,
9/12/2006 8:00,1.94E+08,1.22E+06,,,,,,,,,,,,
9/13/2006 8:00,1.96E+08,1.20E+06,,,,,,,,,,,,
9/14/2006 8:00,1.97E+08,1.19E+06,,,,,,,,,,,,
9/15/2006 8:00,1.98E+08,1.20E+06,,,,,,,,,,,,
9/16/2006 8:00,1.99E+08,1.21E+06,,,,,,,,,,,,
9/17/2006 8:00,2.00E+08,1.20E+06,,,,,,,,,,,,
9/18/2006 8:00,2.02E+08,1.20E+06,,,,,,,,,,,,
9/19/2006 8:00,2.03E+08,1.19E+06,,,,,,,,,,,,
9/20/2006 8:00,2.04E+08,1.18E+06,,,,,,,,,,,,
9/21/2006 8:00,2.05E+08,1.19E+06,,,,,,,,,,,,
9/22/2006 8:00,2.06E+08,1.19E+06,,,,,,,,,,,,
9/23/2006 8:00,2.07E+08,1.20E+06,,,,,,,,,,,,
9/24/2006 8:00,2.09E+08,1.21E+06,,,,,,,,,,,,
9/25/2006 8:00,2.10E+08,1.21E+06,,,,,,,,,,,,
9/26/2006 8:00,2.11E+08,1.20E+06,,,,,,,,,,,,
9/27/2006 8:00,2.12E+08,1.19E+06,,,,,,,,,,,,
9/28/2006 8:00,2.13E+08,1.20E+06,,,,,,,,,,,,
9/29/2006 8:00,2.15E+08,1.21E+06,,,,,,,,,,,,
9/30/2006 8:00,2.16E+08,1.21E+06,,,,,,,,,,,,
10/1/2006 8:00,2.17E+08,1.21E+06,,,,,,,,,,,,
10/2/2006 8:00,2.18E+08,1.22E+06,,,,,,,,,,,,
10/3/2006 8:00,2.20E+08,1.23E+06,,,,,,,,,,,,
10/4/2006 8:00,2.21E+08,1.23E+06,,,,,,,,,,,,
10/5/2006 8:00,2.22E+08,1.22E+06,,,,,,,,,,,,
10/6/2006 8:00,2.23E+08,1.22E+06,,,,,,,,,,,,
10/7/2006 8:00,2.24E+08,1.21E+06,,,,,,,,,,,,
10/8/2006 8:00,2.26E+08,1.22E+06,,,,,,,,,,,,
10/9/2006 8:00,2.27E+08,1.22E+06,,,,,,,,,,,,
10/10/2006 8:00,2.28E+08,1.22E+06,,,,,,,,,,,,
10/11/2006 8:00,2.29E+08,1.21E+06,,,,,,,,,,,,
10/12/2006 8:00,2.31E+08,1.22E+06,,,,,,,,,,,,
10/13/2006 8:00,2.32E+08,1.22E+06,,,,,,,,,,,,
10/14/2006 8:00,2.33E+08,1.22E+06,,,,,,,,,,,,
10/15/2006 8:00,2.34E+08,1.25E+06,,,,,,,,,,,,
10/16/2006 8:00,2.35E+08,1.26E+06,,,,,,,,,,,,
10/17/2006 8:00,2.37E+08,1.25E+06,,,,,,,,,,,,
10/18/2006 8:00,2.38E+08,1.23E+06,,,,,,,,,,,,
10/19/2006 8:00,2.39E+08,1.23E+06,,,,,,,,,,,,
10/20/2006 8:00,2.40E+08,1.23E+06,,,,,,,,,,,,
10/21/2006 8:00,2.42E+08,1.24E+06,,,,,,,,,,,,
10/22/2006 8:00,2.43E+08,1.23E+06,,,,,,,,,,,,
10/23/2006 8:00,2.44E+08,1.23E+06,,,,,,,,,,,,
10/24/2006 8:00,2.45E+08,1.24E+06,,,,,,,,,,,,
10/25/2006 8:00,2.47E+08,1.24E+06,,,,,,,,,,,,
10/26/2006 8:00,2.48E+08,1.23E+06,,,,,,,,,,,,
10/27/2006 8:00,2.49E+08,1.25E+06,,,,,,,,,,,,
10/28/2006 8:00,2.50E+08,1.25E+06,,,,,,,,,,,,
10/29/2006 8:00,2.52E+08,1.26E+06,,,,,,,,,,,,
10/30/2006 8:00,2.53E+08,1.27E+06,,,,,,,,,,,,
10/31/2006 8:00,2.54E+08,1.25E+06,,,,,,,,,,,,
11/1/2006 8:00,2.55E+08,1.24E+06,,,,,,,,,,,,
11/2/2006 8:00,2.57E+08,1.26E+06,,,,,,,,,,,,
11/3/2006 8:00,2.58E+08,1.23E+06,,,,,,,,,,,,
11/4/2006 8:00,2.59E+08,1.23E+06,,,,,,,,,,,,
11/5/2006 8:00,2.60E+08,1.24E+06,,,,,,,,,,,,
11/6/2006 8:00,2.62E+08,1.25E+06,,,,,,,,,,,,
11/7/2006 8:00,2.63E+08,1.25E+06,,,,,,,,,,,,
11/8/2006 8:00,2.64E+08,1.24E+06,,,,,,,,,,,,
11/9/2006 8:00,2.65E+08,1.27E+06,,,,,,,,,,,,
11/10/2006 8:00,2.67E+08,1.24E+06,,,,,,,,,,,,
11/11/2006 8:00,2.68E+08,1.25E+06,,,,,,,,,,,,
11/12/2006 8:00,2.69E+08,1.28E+06,,,,,,,,,,,,
11/13/2006 8:00,2.70E+08,1.29E+06,,,,,,,,,,,,
11/14/2006 8:00,2.72E+08,1.27E+06,,,,,,,,,,,,
11/15/2006 8:00,2.73E+08,1.28E+06,,,,,,,,,,,,
11/16/2006 8:00,2.74E+08,1.28E+06,,,,,,,,,,,,
11/17/2006 8:00,2.75E+08,1.28E+06,,,,,,,,,,,,
11/18/2006 8:00,2.77E+08,1.29E+06,,,,,,,,,,,,
11/19/2006 8:00,2.78E+08,1.26E+06,,,,,,,,,,,,
11/20/2006 8:00,2.79E+08,1.27E+06,,,,,,,,,,,,
11/21/2006 8:00,2.81E+08,1.28E+06,,,,,,,,,,,,
11/22/2006 8:00,2.82E+08,1.27E+06,,,,,,,,,,,,
11/23/2006 8:00,2.83E+08,1.27E+06,,,,,,,,,,,,
11/24/2006 8:00,2.84E+08,1.26E+06,,,,,,,,,,,,
11/25/2006 8:00,2.86E+08,1.27E+06,,,,,,,,,,,,
11/26/2006 8:00,2.87E+08,1.26E+06,,,,,,,,,,,,
11/27/2006 8:00,2.88E+08,1.26E+06,,,,,,,,,,,,
11/28/2006 8:00,2.89E+08,1.28E+06,,,,,,,,,,,,
11/29/2006 8:00,2.91E+08,1.27E+06,,,,,,,,,,,,
11/30/2006 8:00,2.92E+08,1.26E+06,,,,,,,,,,,,
12/1/2006 8:00,2.93E+08,1.26E+06,,,,,,,,,,,,
12/2/2006 8:00,2.94E+08,1.23E+06,,,,,,,,,,,,
12/3/2006 8:00,2.96E+08,1.22E+06,,,,,,,,,,,,
12/4/2006 8:00,2.97E+08,1.23E+06,,,,,,,,,,,,
12/5/2006 8:00,2.98E+08,1.27E+06,,,,,,,,,,,,
12/6/2006 8:00,2.99E+08,1.30E+06,,,,,,,,,,,,
12/7/2006 8:00,3.01E+08,1.28E+06,,,,,,,,,,,,
12/8/2006 8:00,3.02E+08,1.25E+06,,,,,,,,,,,,
12/9/2006 8:00,3.03E+08,1.22E+06,,,,,,,,,,,,
12/10/2006 8:00,3.04E+08,1.24E+06,,,,,,,,,,,,
12/11/2006 8:00,3.06E+08,1.27E+06,,,,,,,,,,,,
12/12/2006 8:00,3.07E+08,1.28E+06,,,,,,,,,,,,
12/13/2006 8:00,3.08E+08,1.29E+06,,,,,,,,,,,,
12/14/2006 8:00,3.10E+08,1.29E+06,,,,,,,,,,,,
12/15/2006 8:00,3.11E+08,1.29E+06,,,,,,,,,,,,
12/16/2006 8:00,3.12E+08,1.26E+06,,,,,,,,,,,,
12/17/2006 8:00,3.13E+08,1.28E+06,,,,,,,,,,,,
12/18/2006 8:00,3.15E+08,1.29E+06,,,,,,,,,,,,
12/19/2006 8:00,3.16E+08,1.29E+06,,,,,,,,,,,,
12/20/2006 8:00,3.17E+08,1.28E+06,,,,,,,,,,,,
12/21/2006 8:00,3.19E+08,1.29E+06,,,,,,,,,,,,
12/22/2006 8:00,3.20E+08,1.28E+06,,,,,,,,,,,,
12/23/2006 8:00,3.21E+08,1.26E+06,,,,,,,,,,,,
12/24/2006 8:00,3.22E+08,1.24E+06,,,,,,,,,,,,
12/25/2006 8:00,3.24E+08,1.23E+06,,,,,,,,,,,,
12/26/2006 8:00,3.25E+08,1.25E+06,,,,,,,,,,,,
12/27/2006 8:00,3.26E+08,1.23E+06,,,,,,,,,,,,
12/28/2006 8:00,3.27E+08,1.25E+06,,,,,,,,,,,,
12/29/2006 8:00,3.29E+08,1.25E+06,,,,,,,,,,,,
12/30/2006 8:00,3.30E+08,1.23E+06,,,,,,,,,,,,
12/31/2006 8:00,3.31E+08,1.26E+06,,,,,,,,,,,,
1/1/2007 8:00,3.32E+08,1.28E+06,,,,,,,,,,,,
1/2/2007 8:00,3.34E+08,1.28E+06,,,,,,,,,,,,
1/3/2007 8:00,3.35E+08,1.29E+06,,,,,,,,,,,,
1/4/2007 8:00,3.36E+08,1.30E+06,,,,,,,,,,,,
1/5/2007 8:00,3.37E+08,1.32E+06,,,,,,,,,,,,
1/6/2007 8:00,3.39E+08,1.31E+06,,,,,,,,,,,,
1/7/2007 8:00,3.40E+08,1.32E+06,,,,,,,,,,,,
1/8/2007 8:00,3.41E+08,1.30E+06,,,,,,,,,,,,
1/9/2007 8:00,3.43E+08,1.29E+06,,,,,,,,,,,,
1/10/2007 8:00,3.44E+08,1.29E+06,,,,,,,,,,,,
1/11/2007 8:00,3.45E+08,1.30E+06,,,,,,,,,,,,
1/12/2007 8:00,3.47E+08,1.29E+06,,,,,,,,,,,,
1/13/2007 8:00,3.48E+08,1.30E+06,,,,,,,,,,,,
1/14/2007 8:00,3.49E+08,1.26E+06,,,,,,,,,,,,
1/15/2007 8:00,3.50E+08,1.26E+06,,,,,,,,,,,,
1/16/2007 8:00,3.52E+08,1.30E+06,,,,,,,,,,,,
1/17/2007 8:00,3.53E+08,1.30E+06,,,,,,,,,,,,
1/18/2007 8:00,3.54E+08,1.29E+06,,,,,,,,,,,,
1/19/2007 8:00,3.56E+08,1.24E+06,,,,,,,,,,,,
1/20/2007 8:00,3.57E+08,1.24E+06,,,,,,,,,,,,
1/21/2007 8:00,3.58E+08,1.25E+06,,,,,,,,,,,,
1/22/2007 8:00,3.59E+08,1.25E+06,,,,,,,,,,,,
1/23/2007 8:00,3.61E+08,1.26E+06,,,,,,,,,,,,
1/24/2007 8:00,3.62E+08,1.25E+06,,,,,,,,,,,,
1/25/2007 8:00,3.63E+08,1.27E+06,,,,,,,,,,,,
1/26/2007 8:00,3.64E+08,1.27E+06,,,,,,,,,,,,
1/27/2007 8:00,3.66E+08,1.28E+06,,,,,,,,,,,,
1/28/2007 8:00,3.67E+08,1.27E+06,,,,,,,,,,,,
1/29/2007 8:00,3.68E+08,1.28E+06,,,,,,,,,,,,
1/30/2007 8:00,3.69E+08,1.30E+06,,,,,,,,,,,,
1/31/2007 8:00,3.71E+08,1.28E+06,,,,,,,,,,,,
2/1/2007 8:00,3.72E+08,1.26E+06,,,,,,,,,,,,
2/2/2007 8:00,3.73E+08,1.26E+06,,,,,,,,,,,,
2/3/2007 8:00,3.75E+08,1.25E+06,,,,,,,,,,,,
2/4/2007 8:00,3.76E+08,1.25E+06,,,,,,,,,,,,
2/5/2007 8:00,3.77E+08,1.25E+06,,,,,,,,,,,,
2/6/2007 8:00,3.78E+08,1.27E+06,,,,,,,,,,,,
2/7/2007 8:00,3.80E+08,1.27E+06,,,,,,,,,,,,
2/8/2007 8:00,3.81E+08,1.28E+06,,,,,,,,,,,,
2/9/2007 8:00,3.82E+08,1.27E+06,,,,,,,,,,,,
2/10/2007 8:00,3.83E+08,1.25E+06,,,,,,,,,,,,
2/11/2007 8:00,3.85E+08,1.25E+06,,,,,,,,,,,,
2/12/2007 8:00,3.86E+08,1.26E+06,,,,,,,,,,,,
2/13/2007 8:00,3.87E+08,1.26E+06,,,,,,,,,,,,
2/14/2007 8:00,3.88E+08,1.27E+06,,,,,,,,,,,,
2/15/2007 8:00,3.90E+08,1.29E+06,,,,,,,,,,,,
2/16/2007 8:00,3.91E+08,1.27E+06,,,,,,,,,,,,
2/17/2007 8:00,3.92E+08,1.26E+06,,,,,,,,,,,,
2/18/2007 8:00,3.93E+08,1.25E+06,,,,,,,,,,,,
2/19/2007 8:00,3.95E+08,1.27E+06,,,,,,,,,,,,
2/20/2007 8:00,3.96E+08,1.27E+06,,,,,,,,,,,,
2/21/2007 8:00,3.97E+08,1.27E+06,,,,,,,,,,,,
2/22/2007 8:00,3.99E+08,1.26E+06,,,,,,,,,,,,
2/23/2007 8:00,4.00E+08,1.27E+06,,,,,,,,,,,,
2/24/2007 8:00,4.01E+08,1.27E+06,,,,,,,,,,,,
2/25/2007 8:00,4.02E+08,1.26E+06,,,,,,,,,,,,
2/26/2007 8:00,4.04E+08,1.26E+06,,,,,,,,,,,,
2/27/2007 8:00,4.05E+08,1.26E+06,,,,,,,,,,,,
2/28/2007 8:00,4.06E+08,1.24E+06,,,,,,,,,,,,
3/1/2007 8:00,4.07E+08,1.25E+06,,,,,,,,,,,,
3/2/2007 8:00,4.09E+08,1.27E+06,,,,,,,,,,,,
3/3/2007 8:00,4.10E+08,1.27E+06,,,,,,,,,,,,
3/4/2007 8:00,4.11E+08,1.27E+06,,,,,,,,,,,,
3/5/2007 8:00,4.12E+08,1.27E+06,,,,,,,,,,,,
3/6/2007 8:00,4.14E+08,1.24E+06,,,,,,,,,,,,
3/7/2007 8:00,4.15E+08,1.25E+06,,,,,,,,,,,,
3/8/2007 8:00,4.16E+08,1.25E+06,,,,,,,,,,,,
3/9/2007 8:00,4.17E+08,1.24E+06,,,,,,,,,,,,
3/10/2007 8:00,4.19E+08,1.24E+06,,,,,,,,,,,,
3/11/2007 8:00,4.20E+08,1.24E+06,,,,,,,,,,,,
3/12/2007 8:00,4.21E+08,1.26E+06,,,,,,,,,,,,
3/13/2007 8:00,4.22E+08,1.23E+06,,,,,,,,,,,,
3/14/2007 8:00,4.24E+08,1.22E+06,,,,,,,,,,,,
3/15/2007 8:00,4.25E+08,1.23E+06,,,,,,,,,,,,
3/16/2007 8:00,4.26E+08,1.25E+06,,,,,,,,,,,,
3/17/2007 8:00,4.27E+08,1.26E+06,,,,,,,,,,,,
3/18/2007 8:00,4.29E+08,1.25E+06,,,,,,,,,,,,
3/19/2007 8:00,4.30E+08,1.24E+06,,,,,,,,,,,,
3/20/2007 8:00,4.31E+08,1.26E+06,,,,,,,,,,,,
3/21/2007 8:00,4.32E+08,1.27E+06,,,,,,,,,,,,
3/22/2007 8:00,4.34E+08,1.27E+06,,,,,,,,,,,,
3/23/2007 8:00,4.35E+08,1.26E+06,,,,,,,,,,,,
3/24/2007 8:00,4.36E+08,1.25E+06,,,,,,,,,,,,
3/25/2007 8:00,4.37E+08,1.23E+06,,,,,,,,,,,,
3/26/2007 8:00,4.39E+08,1.23E+06,,,,,,,,,,,,
3/27/2007 8:00,4.40E+08,1.22E+06,,,,,,,,,,,,
3/28/2007 8:00,4.41E+08,1.23E+06,,,,,,,,,,,,
3/29/2007 8:00,4.42E+08,1.23E+06,,,,,,,,,,,,
3/30/2007 8:00,4.43E+08,1.20E+06,,,,,,,,,,,,
3/31/2007 8:00,4.45E+08,1.21E+06,,,,,,,,,,,,
4/1/2007 8:00,4.46E+08,1.21E+06,,,,,,,,,,,,
